name,Total Positive cycles,RACIPE JSD1 from WT,RACIPE JSD2 from WT,Boolean JSD from WT,Plasticity1,Plasticity2
ZEB-ZEB_1-2,3,0.0319189939309069,0.0319189939309069,0.07446653344909686,0.2699,0.4416
GRHL2-ZEB_2-0,3,0.007367612603161211,0.007367612603161211,0.06803583858665026,0.3458,0.49629999999999996
ZEB-miR200_2-0,3,0.4087430969473326,0.4087430969473326,0.024328403421544763,0.4165,0.5496
SNAIL-ZEB_1-2,4,0.003933563419411109,0.003933563419411109,0.07004762891117933,0.6549,0.7222
ZEB-GRHL2_2-0,3,0.06147790873164167,0.06147790873164167,6.982541835973133e-05,0.4049,0.5479
WT,4,0.0,0.0,0.00037281570576014073,0.6043,0.685
ZEB-miR200_2-1,3,0.24033580653499076,0.24033580653499076,0.1615257766801983,0.3949,0.5235000000000001
miR200-ZEB_2-1,3,0.03470582391748701,0.03470582391748701,0.07217859608711871,0.4304,0.5622
ZEB-ZEB_1-0,3,0.0026978234424019677,0.0026978234424019677,0.07421260312927405,0.4238,0.5487
GRHL2-GRHL2_1-0,3,0.009829666854244596,0.009829666854244596,0.21830412211955685,0.5061,0.5294
GRHL2-GRHL2_1-2,3,0.014027580583483579,0.014027580583483579,0.2181468664711256,0.4374,0.45820000000000005
ZEB-GRHL2_2-1,3,0.2488980834403935,0.2488980834403935,0.00011052062478435318,0.2842,0.43479999999999996
miR200-ZEB_2-0,3,0.004327020398087446,0.004327020398087446,0.012565224577733954,0.5545,0.6399
SNAIL-miR200_2-0,4,0.0068642789878416806,0.0068642789878416806,0.06453806550560218,0.6904,0.7354
SNAIL-miR200_2-1,4,0.004047447185054634,0.004047447185054634,0.06275123535395044,0.6701,0.7354
SNAIL-ZEB_1-0,4,0.000735772398554825,0.000735772398554825,0.002730295252318447,0.7035,0.7562
GRHL2-ZEB_2-1,3,0.057943518213288886,0.057943518213288886,0.13743868161515227,0.2473,0.4175
