TGFB-SNAIL_1-2
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
-0.00013679429112121877,0.20600004935403524,0.35352998187045875,0.3683076386832397,0.38562831836424133,-0.3689019099948762,-0.3690476621692272,-0.3695342736741981,-0.3733368728975438
0.9995962955967626,-0.01378259063323813,0.009098359878908753,-0.013735663508473862,0.011862655794060145,-0.0022273577355572064,-0.009454901252653133,0.010512848687147199,0.0004884157819786978
miR200-TGFB_2-0
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
-0.0008687379068814466,-0.3130877747770193,-0.31764048780668247,-0.35919877951661555,-0.3676807193047694,0.3678013112175834,0.36082951173647704,0.3679423555085979,0.3687948189444694
-0.9999639194886111,0.0036302488514194926,0.0023850507865666374,0.004950740400828548,-7.034206366467153e-05,0.004182079672531562,0.0004292852182055915,0.003312372260945762,-0.00036315601841317875
OVOL-TGFB_2-0
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
-0.0016843200164293024,-0.3137211503699545,-0.34070843807175255,-0.35253282659354146,-0.36457257362718726,0.36517265875535593,0.35559387368583045,0.3654531050596071,0.3673518233697768
-0.9999474459317959,0.001962641267257908,-0.0011354637869433412,-0.005735078741492408,-0.0013658179071400686,-0.00603567214104717,-0.004263431787355297,0.001934683554957759,-0.0026188470246736413
OVOL-TGFB_2-1
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
-0.0016796000730679812,-0.31153619392500687,-0.08556379326336293,-0.37788925016479796,-0.3919150487460558,0.3888726099939878,0.37789211390223326,0.3896187686037159,0.3916585041533664
0.7694494014316025,0.06480765207946608,0.622828184140666,-0.0695196260114441,-0.03934386860236398,0.002140961800071813,0.09646997571382589,0.0010828371990771713,-0.011811394630170032
ZEB1-Ecadherin_2-0
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
0.0006881050141288073,-0.3234571924963848,-0.3571843350328795,-0.35640031634616454,-0.3667337958876998,0.32767314568769496,0.3573863451050592,0.367529985570663,0.36892611595972075
-0.9999102677220283,-0.010806937015668495,0.001022422873607194,0.002104422261453918,-0.0015769469417725218,-0.006740970513949198,0.0022322984329720026,-0.0020490798033484703,-0.0002886959510034154
SNAIL-miR34_2-0
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
-0.0018086062465316906,-0.30942289568986997,-0.35398990840200345,-0.353804536858987,-0.36358289971693003,0.3630635934984406,0.35810912441580156,0.3584060714709076,0.3647779325373803
-0.9999175890850394,-0.005234069320324028,-0.004972529486710216,0.0015151454398711923,0.003410710839518356,-0.0014825142548444362,-0.008082022525852326,0.004015261270292031,-0.003889168727042359
ZEB1-miR200_2-0
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
0.002147216509705997,-0.32442488064218317,-0.3419755075788645,-0.3584046690950186,-0.36394802901050405,0.3697948395654597,0.3575063115924713,0.36952784759084956,0.34025688458160513
-0.9997631586811416,-0.015457862207407384,0.01096087716096956,-0.0005519645458779076,0.007245225944602282,-0.0001780267991293469,0.003028095930601229,-0.00043166332050772403,0.007235665564993111
miR200-ZEB1_2-0
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
0.001598312413066471,-0.32180856303624367,-0.35413801282656154,-0.35615564644320774,-0.35408481323696406,0.36304942118398886,0.3507633194210776,0.3622951025205056,0.3642835884076183
-0.999979346709581,0.0009995056728725447,0.001039908813846961,-0.004966206709594438,0.0005007184109268448,-0.0017413960669866156,0.0009315940217578416,-0.0004468780937517617,0.0031955870547532655
TGFB-SNAIL_1-0
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
-0.0030886665823113154,-0.300264572123619,-0.37903741621936615,-0.38113975567698277,0.3498364094413839,0.3247447711078348,0.3661116235418392,0.36697624482251895,-0.3526199168016492
0.9997903141308957,-0.016630087679659133,0.00649599992216108,-0.002313597937210688,0.0036089781767906118,-0.001418228788151921,0.004703442882371498,-0.0004548463381551485,0.007606040158528575
miR34-SNAIL_2-0
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
-0.001986612070229688,-0.28556131589851097,-0.3600168908572307,-0.35765444796010015,-0.36736000414587544,0.3629545682123535,0.360550412317156,0.3616776657983307,0.36527414005780284
0.9998199699450702,0.015432848860967692,0.001103939969253227,-0.0013498246357773547,7.082103193365096e-05,0.0007593996360976049,0.0016270090710240083,0.008562182272658004,0.006501871873257829
SNAIL-SNAIL_2-0
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
-0.0011541333513682575,-0.34106798790585263,-0.34574311539813585,-0.347652706045549,-0.3563077587556327,0.36259645676670604,0.3487600717233204,0.3623181751840474,0.36322325452767196
0.9999769354657669,-0.0001676705355205704,0.0004080892670218416,-0.004697233539279742,0.003919394175956314,0.0028594385286590256,-4.001204184203682e-05,-0.00043517850933354397,0.0003753166771849079
WT
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
0.000579295548103019,-0.31796466229637355,-0.35222036392262307,-0.35235694590535455,-0.36189885763768304,0.362720088354896,0.35303518382566845,0.36183053058217557,0.36413145472760505
-0.9998460136253096,-0.011703946313895304,0.0060223565588463195,-0.008034517451013202,0.007264688988337582,0.0012926625405845367,-0.0029697233847389573,-0.002517669880588208,0.0007347298250321419
ZEB1-VIMENTIN_1-0
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
7.836919367046766e-05,-0.3199814337480085,-0.3540737041454388,-0.3368609697981932,-0.36378893281500274,0.36448489360836156,0.3552129100406314,0.3647235122828164,0.36657509161884205
-0.9999311337632099,-0.001045026553360298,0.003380965679472791,-0.0059439711087385634,0.008347248727154736,0.003791865514820854,-0.0012870773735308974,0.0015660637860622495,0.001307669573851233
ZEB1-OVOL_2-0
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
-0.005630857248545659,-0.33066423934428407,-0.35669796464688297,-0.36860066668545927,-0.3920794945016586,0.39631771507734975,0.004770156560174361,0.3969820403563903,0.39889598738189813
-0.69907948408022,-0.02781076264265641,0.010057645056246671,0.003553256425739459,-0.0043289581169033906,-0.0004066901591039872,-0.7142329604249901,-4.820427656000712e-05,-0.015906766098194615
miR200-TGFB_2-1
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
-0.009606115637936997,-0.30032591343003984,0.011238494756170805,-0.3856300766566662,-0.39421225034359597,0.38990533011583817,0.3855700732054883,0.39047566185539057,0.39026941956981237
0.370679201518058,0.1987591323259445,0.901620678185697,0.03129884532932901,-0.028620724926668433,0.0008792726586835896,0.03653207821416561,0.019571790055461412,0.08157637591624776
OVOL-VIMENTIN_2-0
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
0.0023107504127552643,-0.3265721967982063,-0.36018574644452683,-0.34892867069029565,-0.3705832630765295,0.3717632779825455,0.3598056288238881,0.3120729305965174,0.3734578654496351
0.9998349015804912,-0.00858421526378341,-0.0010679590063007644,0.002181625790267712,-0.002646687297519677,-0.007811259561980225,-0.008131299908452214,0.008425603810155051,-0.006741753106118361
OVOL-VIMENTIN_2-1
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
-0.0001565881368615793,-0.32980121025126247,-0.3611107301654901,-0.25902616096229747,-0.372581912836843,0.37434802209085033,0.36491287771470604,0.37471483578453835,0.37577824018679507
0.999862395940729,0.010287869813959287,-0.010009408345503783,-0.006360855341693461,0.0033435832387557498,-3.539085353105409e-05,-0.003635720948555814,0.000267730326402316,0.0020565102773321266
SNAIL-VIMENTIN_1-0
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
0.0014340195171820365,-0.3179979436088596,-0.35495219578167964,-0.3664034872105483,-0.33383993553349767,0.36497847731945526,0.35724628651391876,0.3639260391619445,0.3659333437208894
-0.9999712132943844,0.0028240036411329786,-0.005247652266754227,-0.0007158570663820069,5.943500073383265e-05,-0.0008941112957246103,-0.002872997964380623,0.00341118488560235,0.0009241283376144935
SNAIL-miR34_2-1
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
0.002870855386136604,-0.30559550395757656,-0.38135298135475604,-0.37869014404963053,-0.39093135397466616,0.38663113414529304,0.3859654001391728,0.11770406147451802,0.39068187948591354
-0.9974411439659868,0.031214764073136485,0.0028704614781696947,-0.000995855176218385,0.005593840835075164,0.0014727633870158204,0.013060123962036667,0.06234666204718571,0.006036419256521445
OVOL-SNAIL_2-0
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
-0.0017431105951742438,-0.2922428320873223,-0.3559670900493217,-0.35508947731947477,-0.3677308987041752,0.36457010624057434,0.3561525972537945,0.3640298664674605,0.3664562594919764
0.9997952674010382,0.010605691703256107,0.010805544145721754,7.863365082422748e-05,-0.005443267951539718,0.00015797623142111648,0.011077594787184878,0.004050367358172009,0.0033769681608231735
ZEB1-VIMENTIN_1-2
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
0.0014895749721257764,-0.33487164829251476,-0.36747487839164855,-0.20930182824879195,-0.3775835089834683,0.3784873965984137,0.3686057305937388,0.37804857626476723,0.3800010427571716
-0.9996686325229468,0.001058558150156593,0.0005538281743758547,0.02410282926355201,-0.0018049723095173971,0.0030317819488721604,0.005688756196237038,0.004693992619716172,0.0036614695945362823
ZEB1-OVOL_2-1
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
-0.008043826059436106,0.2767873427180186,0.28712975855891243,0.32637461242600724,0.3888281445358294,-0.40538928609753766,0.2827165838504634,-0.40769475963816637,-0.41555829290335716
0.992769802968559,0.09577749636671959,0.02801466301450276,-0.029607207179217165,0.02043327524584041,0.02189800673621002,0.00815253692527631,0.050755356959069034,-0.005811186459733653
ZEB1-miR34_2-0
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
-0.0034332341604168875,-0.31491372332347556,-0.3590079877050667,-0.3604574337935264,-0.3705142705883647,0.3707167796485493,0.3576580447867923,0.3168371617493745,0.37280617412263967
0.9999093692816362,0.0026983921305036617,-0.0013011518546328057,-0.001526583429583529,-0.010272433967202305,-0.006563737762669107,0.004400516753564433,0.0013716963857946288,-0.00031112359804627755
OVOL-SNAIL_2-1
SNAIL,TGFB,ZEB1,OVOL,miR34,miR200,VIMENTIN,Ecadherin,exTGFB
